time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/ent_coef_loss,train/ent_coef,train/critic_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
136,553,75730,106.43,900,172.31178335000004,65725,-66.29492950439453,-0.0019625186920166015,0.017693545669317245,8.216376304626465,0.0003,,
136,557,76180,106.7,904,173.42194927999998,66175,-67.10910034179688,-1.65453143119812,0.01756180264055729,7.404747104644775,0.0003,,
136,561,76580,108.4,908,174.94853954999996,66575,-66.71273040771484,-0.2903144359588623,0.017503802850842475,7.684200382232666,0.0003,,
136,566,77160,109.66,912,176.7721712,67155,-66.87145538330078,0.902497160434723,0.017641142755746842,7.692951774597168,0.0003,,
136,570,77665,111.5,916,179.68515976000003,67660,-67.05916442871094,-0.7365806341171265,0.017695700377225877,7.8857673645019535,0.0003,,
135,577,78495,113.46,920,183.78226785999996,68490,-67.11284942626953,1.0462404251098634,0.017414215207099914,7.887980556488037,0.0003,,
135,580,78875,116.12,924,188.13903207000004,68870,-67.58561859130859,1.5133401334285737,0.017466188222169877,6.964382362365723,0.0003,,
135,586,79580,117.89,928,189.44044216999998,69575,-67.16912536621093,-0.3725124955177307,0.01743754930794239,7.113702583312988,0.0003,,
135,590,80035,121.13,932,194.34851989999999,70030,-67.72055511474609,0.7987346887588501,0.01694306768476963,7.556527805328369,0.0003,,
135,593,80395,121.99,936,195.56724915999996,70390,-67.41120758056641,0.5397838354110718,0.017159639671444894,6.78260612487793,0.0003,,
135,596,80750,121.95,940,195.85034951,70745,-68.1221694946289,-0.756618857383728,0.017188452556729315,7.051473140716553,0.0003,,
135,601,81345,121.08,944,195.50682662,71340,-68.14944305419922,-1.6080705165863036,0.01708309054374695,7.742383003234863,0.0003,,
135,605,81760,123.0,948,199.41154853,71755,-68.04069671630859,-0.7587850779294968,0.016931656748056412,7.513652420043945,0.0003,,
134,607,82060,122.66,952,197.78625320000003,72055,-67.15877380371094,0.8021356582641601,0.016838998720049857,7.784210968017578,0.0003,,
134,610,82310,122.22,956,197.60702909,72305,-67.63257446289063,0.1260991334915161,0.016695578768849372,6.937649726867676,0.0003,,
134,613,82700,121.65,960,199.12550524000005,72695,-68.51879577636718,-0.9186859488487243,0.017214210331439973,7.516417407989502,0.0003,,
134,616,83060,121.21,964,200.87759566999998,73055,-68.23916778564453,-1.3039420127868653,0.017007603123784066,7.553017711639404,0.0003,,
134,619,83460,119.96,968,198.57815674000003,73455,-69.00658264160157,-0.09353914558887481,0.01680705025792122,7.294303512573242,0.0003,,
134,624,84015,120.13,972,198.88247654000003,74010,-68.87577972412109,0.7876254081726074,0.016922008246183395,7.884006690979004,0.0003,,
134,626,84275,118.93,976,199.32310698,74270,-68.28380126953125,-0.7670203536748886,0.01684660613536835,7.846879673004151,0.0003,,
134,630,84720,116.68,980,196.89127661000003,74715,-68.4015609741211,0.7017916202545166,0.016759175062179565,7.673997211456299,0.0003,,
134,632,84965,113.48,984,190.46081087,74960,-68.49625854492187,-0.24000158309936523,0.016904855892062188,8.031170082092284,0.0003,,
134,634,85170,111.01,988,185.95868964000002,75165,-70.04875030517579,-0.805440628528595,0.01659691147506237,7.787207412719726,0.0003,,
134,637,85530,108.43,992,187.10935418999998,75525,-69.42186279296875,-0.3296574056148529,0.01649574711918831,8.333786964416504,0.0003,,
134,640,85955,107.91,996,188.71410877999995,75950,-69.86239318847656,-1.913489294052124,0.01642087884247303,8.285462951660156,0.0003,,
134,643,86215,106.68,1000,188.08032471,76210,-68.8127944946289,-1.3812053203582764,0.016634851321578027,7.929594326019287,0.0003,,
133,646,86560,105.13,1004,187.22758342000006,76555,-68.80979461669922,2.268134045600891,0.016259604319930076,7.844813537597656,0.0003,,
133,649,86965,103.55,1008,186.79596984000003,76960,-69.48526153564453,0.7275893807411193,0.016139307245612144,7.779081344604492,0.0003,,
133,652,87365,102.0,1012,185.51724809999996,77360,-70.08270721435547,-0.45776000022888186,0.015965751931071283,7.277661991119385,0.0003,,
133,656,87830,100.75,1016,184.85969056000002,77825,-69.99873046875,-0.9353729724884033,0.01581176891922951,7.9702075004577635,0.0003,,
133,660,88250,99.44,1020,183.42105873000003,78245,-69.91654968261719,0.045626485347747804,0.015986784547567367,7.972059631347657,0.0003,,
133,664,88715,98.01,1024,182.37788032000003,78710,-71.14445190429687,-1.206995490193367,0.016083115339279176,8.162892913818359,0.0003,,
133,668,89200,97.78,1028,183.62667546,79195,-71.06925354003906,-1.788124918937683,0.015939998626708984,8.571557426452637,0.0003,,
133,671,89605,95.42,1032,180.67715255000002,79600,-69.54138946533203,0.7300299763679504,0.015826426818966864,8.170564651489258,0.0003,,
133,674,89945,95.54,1036,181.93215151,79940,-70.84768981933594,-0.23440876007080078,0.01568024605512619,8.61112642288208,0.0003,,
133,679,90625,97.38,1040,185.79525199999998,80620,-71.16862030029297,-1.0710007786750793,0.0160448607057333,7.691432857513428,0.0003,,
133,683,91110,98.54,1044,188.54364610999997,81105,-71.51228942871094,-0.788321852684021,0.015897564589977264,7.852469444274902,0.0003,,
133,687,91590,97.17,1048,186.02172126000002,81585,-69.85746307373047,1.0866878986358643,0.0159235879778862,8.049983024597168,0.0003,,
133,690,91955,98.2,1052,188.45943582000007,81950,-70.86227111816406,0.6994307637214661,0.01578846201300621,8.555941677093506,0.0003,,
133,695,92615,100.32,1056,192.96017529999997,82610,-71.4334701538086,-1.6913628578186035,0.01581512801349163,8.461435031890868,0.0003,,
132,700,93155,103.45,1060,195.97658800000002,83150,-71.4024871826172,0.9257148325443267,0.015841858461499214,8.068652629852295,0.0003,,
132,708,94010,105.32,1064,200.46715435000002,84005,-72.2766098022461,0.26831350326538084,0.015743954107165337,8.902743148803712,0.0003,,
132,714,94560,109.38,1068,208.71486613000002,84555,-71.95970916748047,-0.2951176643371582,0.016057582199573518,8.941669464111328,0.0003,,
132,719,95165,109.8,1072,211.88425199999998,85160,-73.06818542480468,0.1775058388710022,0.016070403158664703,9.179108238220214,0.0003,,
132,723,95580,111.91,1076,216.75835948,85575,-72.73369750976562,0.42764471769332885,0.01587711609899998,8.562310409545898,0.0003,,
131,729,96180,112.11,1080,215.25330029000006,86175,-73.39625854492188,1.25113964676857,0.015875712409615515,8.421429634094238,0.0003,,
131,733,96610,116.1,1084,224.50049531000002,86605,-74.24014739990234,-1.519686186313629,0.01592165380716324,9.137956142425537,0.0003,,
131,737,96935,117.03,1088,228.90536489,86930,-73.69517669677734,0.2465452015399933,0.016013303399086,8.94378490447998,0.0003,,
131,742,97450,117.88,1092,230.70037723,87445,-73.38236694335937,1.6399722337722777,0.01593845747411251,9.210984230041504,0.0003,,
131,749,98215,118.38,1096,232.89060670999996,88210,-73.97895202636718,3.084869408607483,0.015856655687093733,8.779147720336914,0.0003,,
131,752,98665,122.39,1100,240.7037656,88660,-73.89832305908203,0.450541228055954,0.016053755581378937,8.950031566619874,0.0003,,
130,756,99100,123.92,1104,245.33849919999997,89095,-75.32102508544922,-0.8801973104476929,0.01605001725256443,8.475773429870605,0.0003,,
130,761,99590,125.4,1108,248.61192275000002,89585,-75.62361602783203,1.2675721764564514,0.016029121726751326,9.27159309387207,0.0003,,
130,764,99920,125.58,1112,250.23044598,89915,-75.64539031982422,-0.3346858620643616,0.015944425761699677,9.260725593566894,0.0003,,
130,767,100230,125.02,1116,249.60621686999994,90225,-75.55613555908204,0.4772227942943573,0.016083751618862153,9.254046058654785,0.0003,,
130,771,100675,124.12,1120,248.35931846,90670,-76.25914154052734,-0.3897415280342102,0.01590304635465145,8.926074981689453,0.0003,,
130,774,101065,124.23,1124,249.37025349999996,91060,-76.9798568725586,-1.2293264269828796,0.015977948531508447,9.81264419555664,0.0003,,
130,777,101560,124.12,1128,251.67870180999995,91555,-76.08206024169922,-1.0193543910980225,0.01601463444530964,9.839070320129395,0.0003,,
130,781,101990,124.65,1132,254.55963567999996,91985,-76.79839935302735,1.2718358516693116,0.01607126519083977,9.604433822631837,0.0003,,
130,787,102590,125.41,1136,257.84145586999995,92585,-76.08966827392578,0.1991778016090393,0.01619858555495739,9.566422080993652,0.0003,,
130,788,102805,123.91,1140,256.59544072,92800,-76.6443084716797,-1.0710335969924927,0.01635906919836998,9.359925460815429,0.0003,,
130,792,103215,121.73,1144,253.57218196000002,93210,-77.2571792602539,-0.933830714225769,0.01638936884701252,9.806850624084472,0.0003,,
130,796,103625,120.88,1148,253.06589508000002,93620,-76.57346649169922,0.1920781373977661,0.016093339025974273,10.106707763671874,0.0003,,
130,799,103930,119.97,1152,253.16840454,93925,-77.43101196289062,-0.5061057806015015,0.01620247885584831,9.385335159301757,0.0003,,
129,802,104320,118.46,1156,251.38901389999998,94315,-77.28562469482422,-1.1229586958885194,0.016230004280805586,9.399015808105469,0.0003,,
129,806,104705,115.91,1160,250.15134165999999,94700,-78.4381332397461,0.094683438539505,0.01628611795604229,9.621306228637696,0.0003,,
129,809,105115,113.62,1164,246.59954734000002,95110,-77.82836151123047,-1.1529509782791139,0.016219078749418258,9.88610782623291,0.0003,,
129,812,105430,110.26,1168,241.56877106,95425,-79.0732650756836,0.4578824877738953,0.016160085052251815,9.562667083740234,0.0003,,
129,817,105840,108.73,1172,238.3565256,95835,-78.11257781982422,0.944809091091156,0.016405907273292542,10.108720779418945,0.0003,,
129,818,106010,106.01,1176,232.05091635,96005,-79.4309799194336,-0.8716859579086303,0.01640734039247036,9.784914016723633,0.0003,,
129,823,106550,106.16,1180,235.77634154999998,96545,-79.3396011352539,0.2694554805755615,0.016103727370500566,10.773857307434081,0.0003,,
129,827,107055,103.74,1184,231.38142250000004,97050,-79.96529083251953,-0.8642782956361771,0.016110831499099733,10.07865104675293,0.0003,,
129,834,107790,105.16,1188,233.93844729000003,97785,-78.79901580810547,-0.25735039710998536,0.01623103618621826,10.782268905639649,0.0003,,
129,838,108280,107.75,1192,240.42131881999998,98275,-80.00620574951172,1.6041019678115844,0.016034290194511414,11.205440521240234,0.0003,,
129,843,108820,109.27,1196,241.28534034,98815,-79.33244323730469,1.1254054486751557,0.01600564122200012,10.08104190826416,0.0003,,
128,848,109405,106.22,1200,235.92343826999996,99400,-80.65964050292969,0.07786657810211181,0.01640394516289234,10.54643955230713,0.0003,,
128,852,109900,108.06,1204,239.57052301999994,99895,-81.03461151123047,0.5611315608024597,0.016415002942085265,11.7858060836792,0.0003,,
128,857,110485,108.64,1208,241.03676002,100480,-81.32974548339844,1.9807528972625732,0.016158024594187737,11.024423980712891,0.0003,,
128,860,110895,108.63,1212,240.49246394999997,100890,-80.9818832397461,0.4443421602249146,0.016170048713684083,10.189809608459473,0.0003,,
128,863,111290,109.86,1216,243.42244355999995,101285,-80.81579132080078,0.7842038631439209,0.016698406264185905,10.717781257629394,0.0003,,
128,868,111910,110.61,1220,244.48835476,101905,-80.82917022705078,1.3847153782844543,0.01632849536836147,11.486270904541016,0.0003,,
128,871,112280,112.59,1224,249.00461636,102275,-81.58119201660156,-0.38206436634063723,0.016563428938388823,11.246366882324219,0.0003,,
128,881,113470,115.72,1228,255.78006715999996,103465,-82.0590576171875,0.354865038394928,0.01663101613521576,12.76804847717285,0.0003,,
128,886,114050,118.62,1232,258.90182989,104045,-81.5687240600586,-0.07676310539245605,0.016627069935202597,11.555674171447754,0.0003,,
128,893,114855,120.94,1236,263.52159077000005,104850,-82.42661895751954,0.5570752739906311,0.016653120145201684,11.236503219604492,0.0003,,
128,898,115395,121.89,1240,266.14516406999996,105390,-82.60298919677734,2.027483344078064,0.016740187630057336,11.184747123718262,0.0003,,
128,903,116005,125.73,1244,274.7521556,106000,-84.43619689941406,-0.10787968635559082,0.017130587249994278,11.060305786132812,0.0003,,
128,908,116535,128.6,1248,280.39869558,106530,-84.7679443359375,-0.750059986114502,0.016790096089243887,11.970584678649903,0.0003,,
128,913,117155,131.47,1252,287.90570969,107150,-84.93515014648438,0.39139504432678224,0.016983677446842194,11.252275276184083,0.0003,,
128,921,118105,134.35,1256,295.18711547,108100,-85.53971405029297,-1.4116620302200318,0.017345605418086052,11.662335777282715,0.0003,,
128,927,118815,138.52,1260,304.96598235,108810,-86.6585693359375,0.09192947149276734,0.017152495682239532,11.904776573181152,0.0003,,
128,932,119475,141.33,1264,313.16874581999997,109470,-86.08001556396485,0.3224542260169983,0.01751515530049801,11.398962020874023,0.0003,,
127,943,120745,146.97,1268,324.93509092999994,110740,-86.12647857666016,1.1604379773139955,0.017630968242883682,12.577957725524902,0.0003,,
127,948,121305,149.3,1272,328.64378185000004,111300,-87.64468994140626,-1.190047836303711,0.01785476729273796,13.00379467010498,0.0003,,
127,954,122130,154.08,1276,337.74844358,112125,-87.03795776367187,-0.4385612905025482,0.017921030148863794,12.881084823608399,0.0003,,
127,960,122870,158.2,1280,347.92688983,112865,-88.99179382324219,-0.5029477834701538,0.0180926825851202,13.121381378173828,0.0003,,
127,965,123450,160.2,1284,353.42560607,113445,-89.11287078857421,0.2838957905769348,0.01800049766898155,13.43940486907959,0.0003,,
127,970,123980,162.74,1288,361.39668129000006,113975,-88.20810089111328,3.668087291717529,0.01821642741560936,14.865775871276856,0.0003,,
127,976,124680,162.25,1292,360.4403371399999,114675,-91.33087921142578,-0.21655257940292358,0.01828719601035118,15.168707847595215,0.0003,,
127,979,125070,163.25,1296,366.8737650199999,115065,-91.77813262939453,0.8038674652576446,0.018292995914816857,14.03762607574463,0.0003,,
127,984,125700,163.73,1300,369.17537705999996,115695,-90.23354797363281,0.3242166757583618,0.01815110445022583,12.950151824951172,0.0003,,
127,989,126285,161.91,1304,366.23621788,116280,-90.0757553100586,2.681556725502014,0.019138751551508904,14.6741943359375,0.0003,,
127,994,126810,163.78,1308,373.04549577,116805,-90.99470672607421,-0.5447826027870178,0.01888223923742771,13.563439178466798,0.0003,,
127,998,127285,164.16,1312,375.74990829999996,117280,-92.09202117919922,-1.0118110656738282,0.018680309876799583,14.327782821655273,0.0003,,
127,1004,127995,165.68,1316,380.31867996,117990,-92.50420989990235,-0.024306440353393556,0.01893048211932182,14.923146820068359,0.0003,,
127,1009,128650,167.45,1320,386.73136142999994,118645,-92.81859893798828,1.8998035788536072,0.018572328612208366,14.510605430603027,0.0003,,
127,1012,128965,166.84,1324,386.9071819300001,118960,-92.68853454589843,0.8399168908596039,0.01857622414827347,14.698288536071777,0.0003,,
127,1017,129535,162.46,1328,377.9837622200001,119530,-93.4006134033203,0.6402135878801346,0.018869690224528314,14.883454895019531,0.0003,,
127,1021,129990,161.02,1332,379.01200208,119985,-92.79482574462891,-0.47710569500923156,0.019331106171011924,15.265836715698242,0.0003,,
127,1025,130445,158.76,1336,375.6897533700001,120440,-93.1332504272461,1.5402493000030517,0.018979504704475403,15.82900390625,0.0003,,
127,1029,130935,158.0,1340,374.64497938,120930,-93.45235748291016,2.4448760509490968,0.01934768296778202,15.291023445129394,0.0003,,
127,1034,131595,155.39,1344,369.75660439000006,121590,-93.87642974853516,0.7952295899391174,0.019068014249205588,14.827656745910645,0.0003,,
127,1037,131895,155.56,1348,372.61073440000007,121890,-94.89198760986328,1.3431432127952576,0.018991965055465698,14.992763137817382,0.0003,,
127,1041,132410,153.18,1352,367.13096019,122405,-96.19626007080078,0.6766594111919403,0.019031456112861632,15.750749588012695,0.0003,,
127,1045,132985,152.4,1356,365.65578480000005,122980,-96.12638702392579,0.4797582566738129,0.01903216354548931,15.763607597351074,0.0003,,
127,1051,133615,148.8,1360,358.5623578500001,123610,-95.88879089355468,-0.4870032161474228,0.019137215986847877,15.18189353942871,0.0003,,
127,1057,134335,149.27,1364,359.29229958999997,124330,-96.94089202880859,2.662365508079529,0.019292668253183366,16.486160659790038,0.0003,,
127,1060,134705,146.03,1368,355.75208981,124700,-96.81398010253906,-1.024524164199829,0.01929781697690487,15.172315406799317,0.0003,,
127,1064,135140,144.37,1372,354.33280850000006,125135,-97.13045501708984,-0.5233702778816223,0.019982445612549783,15.538177299499512,0.0003,,
126,1069,135785,140.45,1376,349.44071031,125780,-97.85718994140625,1.2539275288581848,0.01997770555317402,16.572575759887695,0.0003,,
126,1076,136605,137.62,1380,342.05131095,126600,-98.1113510131836,0.7057946026325226,0.020082903280854224,15.468961715698242,0.0003,,
126,1078,136860,139.47,1384,348.91495336,126855,-97.28937072753907,-1.4973142266273498,0.02009054608643055,15.314907455444336,0.0003,,
126,1085,137655,137.53,1388,344.64148444,127650,-99.2839370727539,0.9077977538108826,0.019743550941348074,16.251470375061036,0.0003,,
126,1088,138035,136.12,1392,343.30180958,128030,-98.45712280273438,0.21006484031677247,0.020038624480366706,16.734339332580568,0.0003,,
126,1093,138655,134.95,1396,342.12236317,128650,-98.62118377685547,-0.42144548892974854,0.019760913401842117,17.098063659667968,0.0003,,
126,1098,139215,134.82,1400,340.8777351100001,129210,-100.05930023193359,-1.4411373257637023,0.02023788318037987,16.488195610046386,0.0003,,
126,1103,139840,136.78,1404,347.2367445500001,129835,-99.14531707763672,-0.7278483510017395,0.019920863956212998,16.605462265014648,0.0003,,
126,1110,140570,134.64,1408,341.24865625999996,130565,-99.65812225341797,-0.19931437969207763,0.0206280417740345,16.03307933807373,0.0003,,
126,1113,141005,137.63,1412,349.45354008000004,131000,-100.1240966796875,-0.8783033967018128,0.02027517706155777,17.308541107177735,0.0003,,
126,1121,141825,137.65,1416,351.06183599,131820,-102.51279144287109,-1.5914432644844054,0.020697246491909026,16.966019248962404,0.0003,,
126,1125,142250,138.54,1420,353.9836675,132245,-100.78424072265625,-0.6926539182662964,0.020788079500198363,18.290176010131837,0.0003,,
126,1129,142750,137.1,1424,350.6281341,132745,-98.94618530273438,-1.3577370047569275,0.020850033313035966,18.76000556945801,0.0003,,
126,1134,143255,138.99,1428,355.8205053,133250,-100.23187103271485,0.34575008153915404,0.020644092559814455,18.53398742675781,0.0003,,
126,1139,143855,137.71,1432,353.22195057000005,133850,-101.08446807861328,0.5827098488807678,0.020858398452401162,18.56580867767334,0.0003,,
126,1142,144145,137.0,1436,352.35889931,134140,-101.21146240234376,-1.1609654903411866,0.02065833956003189,18.2496337890625,0.0003,,
126,1147,144680,136.52,1440,351.42895221000003,134675,-102.91231384277344,0.0015389859676361085,0.020767942443490027,18.672900009155274,0.0003,,
125,1153,145325,139.12,1444,356.89244583,135320,-102.24794464111328,0.4004748463630676,0.021071703359484672,18.387749481201173,0.0003,,
125,1158,145870,137.88,1448,354.31313429999994,135865,-102.30687255859375,-0.23537532091140748,0.021059592440724372,19.341528701782227,0.0003,,
